text,label
I forgot to bring sunscreen I'll get sunburned and ruin my vacation,Magnification
I couldn't reach the goal I'll never be successful,Magnification
I didn't prepare enough for the meeting Everyone will think I'm incompetent,Magnification
"I left my lights on My car battery will die, and I'll be stranded",Magnification
"I didn't clean the house It's a mess, and everyone will judge me",Magnification
I forgot to cancel the appointment I'll be charged a fee and waste money,Magnification
I made a mistake in the calculations The entire project is compromised,Magnification
I didn't call back in time The opportunity is lost forever,Magnification
I couldn't follow the conversation Everyone will think I'm not paying attention,Magnification
I forgot my water bottle I'll be dehydrated and uncomfortable all day,Magnification
I missed the bus I'll be late and miss important information,Magnification
"I didn't turn off the oven The house might catch fire, and it's all my fault",Magnification
I made a typo in the email Everyone will think I'm careless and unprofessional,Magnification
"I couldn't finish the assignment My grades will drop, and",Magnification
I forgot my notes at home I'll fail the presentation and look unprepared,Magnification
I missed the workout I'll lose all my progress and get out of shape,Magnification
I didn't get the project done on time My boss will think I'm unreliable and lazy,Magnification
I forgot to call my friend They'll think I don't care about them anymore,Magnification
I couldn't remember the answer I'll fail the test and ruin my GPA,Magnification
I didn't get a seat I'll have to stand and be uncomfortable the whole trip,Magnification
"I forgot my sunglasses My eyes will hurt, and I'll be squinting all day",Magnification
"I didn't bring an extra charger My phone will die, and I'll be disconnected",Magnification
I couldn't find the location I'll be late and miss the event,Magnification
I forgot my notebook I'll miss important information and fall behind,Magnification
I didn't understand the lesson I'll fail the course and never graduate,Magnification
I made a mistake in my speech Everyone will think I'm a terrible speaker,Magnification
I didn't dress appropriately Everyone will judge my fashion sense,Magnification
I forgot my lunch I'll be hungry and miserable all day,Magnification
I missed the early bird registration Now I'll have to pay more and feel irresponsible,Magnification
I couldn't remember the instructions I'll mess up the entire project,Magnification
I didn't get a seat at the concert I'll miss the whole experience,Magnification
"I forgot to update my software My computer will crash, and I'll lose all my work",Magnification
I didn't bring an umbrella I'll get soaked and catch a cold,Magnification
I couldn't solve the puzzle I'll never be good at problem-solving,Magnification
I forgot to charge my laptop I'll be unprepared for my presentation,Magnification
I didn't bring enough cash I'll be embarrassed and unable to pay,Magnification
I missed the deadline I'll fail the assignment and my grades will drop,Magnification
I couldn't finish the project I'll get a bad grade and ruin my academic record,Magnification
I forgot my friend's gift They'll think I don't care about them,Magnification
I didn't get the job offer I'll never have a successful career,Magnification
I made a small mistake in the report My boss will think I'm incompetent,Magnification
I couldn't keep up with the workout I'll lose all my progress,Magnification
I forgot to set my alarm I'll be late and miss an important meeting,Magnification
I didn't understand the concept I'll fail the test and ruin my GPA,Magnification
I forgot to bring my ID I'll be turned away and miss the event,Magnification
I couldn't find my way I'll be late and miss important information,Magnification
I didn't dress warmly enough I'll catch a cold and be miserable,Magnification
I forgot to submit the assignment I'll fail the course and never graduate,Magnification
I missed the bus I'll be late and everyone will think I'm unreliable,Magnification
I couldn't remember the appointment I'll miss it and won't get another chance,Magnification
I forgot to bring my camera I'll miss all the good memories,Magnification
I didn't get enough sleep I'll be tired and unproductive all day,Magnification
I made a mistake in the presentation Everyone will think I'm unprofessional,Magnification
I forgot to pay the bill I'll be charged a late fee and feel irresponsible,Magnification
I couldn't answer the question I'll fail the interview and not get the job,Magnification
I didn't get the promotion I'll never advance in my career,Magnification
I forgot my friend's anniversary They'll be hurt and our relationship will suffer,Magnification
I missed the workout I'll get out of shape and lose all my progress,Magnification
I couldn't fix the problem Everyone will think I'm incompetent,Magnification
I didn't bring a coat I'll be cold and uncomfortable all day,Magnification
"I forgot to charge my phone It will die, and I'll miss important calls",Magnification
I missed the early registration Now I'll have to wait and might not get in,Magnification
I couldn't solve the issue The whole project is doomed because of me,Magnification
I forgot to bring my notes I'll fail the presentation and look unprepared,Magnification
I didn't get the part in the play I'll never be recognized for my talent,Magnification
I made a typo in the report Everyone will think I'm careless,Magnification
I couldn't remember the deadline I'll miss it and fail the assignment,Magnification
I forgot my friend's birthday They'll think I don't care about them,Magnification
I didn't get the internship I'll never have a successful career,Magnification
I made a mistake in the code The entire project is ruined,Magnification
I couldn't keep up with the lesson I'll fail the course and never graduate,Magnification
I forgot to bring my ID I'll be turned away and miss the event,Magnification
I didn't understand the instructions I'll mess up the entire task,Magnification
I missed the bus I'll be late and miss important information,Magnification
I couldn't remember the appointment I'll miss it and won't get another chance,Magnification
I forgot to bring my lunch I'll be hungry and miserable all day,Magnification
I didn't get enough sleep I'll be tired and unproductive,Magnification
I made a mistake in the presentation Everyone will think I'm unprofessional,Magnification
I forgot to pay the bill I'll be charged a late fee and feel irresponsible,Magnification
I couldn't answer the question I'll fail the interview and not get the job,Magnification
